Date,Open,High,Low,Close,Volume,Market Cap
"May 29, 2020",0.5747,0.5934,0.5669,0.5794,2066857,0
"May 30, 2020",0.5814,0.6025,0.5671,0.5879,2449095,0
"May 31, 2020",0.5879,0.594,0.5692,0.57,1892967,0
"Jun 01, 2020",0.5735,0.5878,0.5673,0.5775,2159877,0
"Jun 02, 2020",0.5771,0.5897,0.5523,0.5647,1295757,9741011
"Jun 03, 2020",0.5647,0.591,0.5645,0.5866,877446,10119648
"Jun 04, 2020",0.5869,0.5916,0.5645,0.5873,901641,10131321
"Jun 05, 2020",0.5873,0.6983,0.5779,0.6612,4322092,11405329
"Jun 06, 2020",0.6611,0.6616,0.6118,0.6224,1604055,10737481
"Jun 07, 2020",0.6224,0.6244,0.5934,0.6166,716785,10636270
"Jun 08, 2020",0.6151,0.679,0.6133,0.6683,1440234,11528696
"Jun 09, 2020",0.6678,0.6681,0.6272,0.658,988327,11350794
"Jun 10, 2020",0.658,0.67,0.6334,0.6449,1096203,11124151
"Jun 11, 2020",0.6449,0.6505,0.5701,0.5737,1122221,9897184
"Jun 12, 2020",0.5741,0.6047,0.5699,0.5939,940323,10244352
"Jun 13, 2020",0.5939,0.6114,0.5855,0.6089,764757,10504346
"Jun 14, 2020",0.6109,0.6183,0.5809,0.5871,873416,10127118
"Jun 15, 2020",0.5884,0.5919,0.5473,0.5706,942666,9843525
"Jun 16, 2020",0.5706,0.5898,0.5687,0.5856,652020,10101141
"Jun 17, 2020",0.5855,0.5901,0.5651,0.5816,673274,10031846
"Jun 18, 2020",0.5816,0.6503,0.5793,0.621,1349341,10711335
"Jun 19, 2020",0.6224,0.8364,0.6204,0.6843,6577471,11804491
"Jun 20, 2020",0.6825,0.6886,0.6256,0.6436,1714405,11101678
"Jun 21, 2020",0.6461,0.7485,0.6369,0.6731,2238347,11611482
"Jun 22, 2020",0.6726,0.7431,0.6459,0.7268,1620388,12537696
"Jun 23, 2020",0.7268,0.7606,0.7007,0.7083,1327340,12217639
"Jun 24, 2020",0.7085,0.8007,0.6935,0.737,2769054,12712583
"Jun 25, 2020",0.7371,0.7567,0.6992,0.7132,1751581,12301988
"Jun 26, 2020",0.7125,0.752,0.6815,0.7411,1664662,12784053
"Jun 27, 2020",0.7396,0.7522,0.6758,0.7135,1681428,12307979
"Jun 28, 2020",0.7135,0.844,0.6871,0.7985,3412582,13773165
"Jun 29, 2020",0.7985,0.8853,0.77,0.8525,2147791,14703825
"Jun 30, 2020",0.853,1.03,0.8501,0.8601,3887548,14835525
"Jul 01, 2020",0.8634,0.9017,0.8209,0.8326,1772560,14361931
"Jul 02, 2020",0.8321,0.8371,0.7537,0.7802,1749581,13457644
"Jul 03, 2020",0.782,0.786,0.7551,0.7681,1144958,13248410
"Jul 04, 2020",0.7679,0.8232,0.7615,0.7804,1644301,13460111
"Jul 05, 2020",0.7801,0.7855,0.6426,0.6917,3799016,11929966
"Jul 06, 2020",0.6917,0.721,0.6866,0.7079,1120773,12210073
"Jul 07, 2020",0.7079,0.7809,0.7019,0.753,1700041,12988566
"Jul 08, 2020",0.753,0.8275,0.7434,0.7967,2220223,13741613
"Jul 09, 2020",0.794,0.8824,0.7599,0.8535,2668724,14720152
"Jul 10, 2020",0.8533,0.9396,0.8428,0.9136,1856095,15756748
"Jul 11, 2020",0.9136,0.9263,0.8591,0.9246,1788814,15947476
"Jul 12, 2020",0.9239,1.13,0.9141,1.02,4693371,17535716
"Jul 13, 2020",1.02,1.29,1.01,1.18,4062069,20278238
"Jul 14, 2020",1.17,1.25,1.12,1.15,2213135,19801055
"Jul 15, 2020",1.15,1.4,1.14,1.29,3355229,22241797
"Jul 16, 2020",1.28,1.37,0.855,0.8724,7486568,15046966
"Jul 17, 2020",0.8708,1.05,0.8019,0.9778,8973774,16864619
"Jul 18, 2020",0.9775,1,0.9317,0.9666,2923007,16670417
"Jul 19, 2020",0.968,0.9704,0.8995,0.9203,2206671,15872928
"Jul 20, 2020",0.9205,0.9216,0.8519,0.8731,3036871,15057755
"Jul 21, 2020",0.8729,1.01,0.8603,0.9772,4299502,16852602
"Jul 22, 2020",0.9772,1.1,0.9725,1.04,5295002,18006642
"Jul 23, 2020",1.05,1.1,0.9974,1.05,2970423,18105796
"Jul 24, 2020",1.05,1.05,0.9748,0.9953,1991763,17165795
"Jul 25, 2020",0.9954,1.43,0.9954,1.25,9978279,21595765
"Jul 26, 2020",1.24,1.62,1.24,1.57,10463130,26991607
"Jul 27, 2020",1.57,2.04,1.56,1.78,32838355,30673811
"Jul 28, 2020",1.78,1.86,1.61,1.78,9692632,30767254
"Jul 29, 2020",1.79,2.1,1.59,1.66,10348945,28597943
"Jul 30, 2020",1.66,1.8,1.64,1.69,5222980,29089540
"Jul 31, 2020",1.69,1.69,1.51,1.54,4822046,26526191
"Aug 01, 2020",1.53,1.66,1.5,1.53,4589882,26326510
"Aug 02, 2020",1.53,1.75,1.41,1.74,7216576,30054694
"Aug 03, 2020",1.73,1.83,1.67,1.8,5836036,31085735
"Aug 04, 2020",1.8,1.95,1.79,1.87,5495665,32275884
"Aug 05, 2020",1.87,1.89,1.71,1.75,5405764,30256506
"Aug 06, 2020",1.75,2.23,1.75,2.21,11143557,38047324
"Aug 07, 2020",2.2,2.2,1.89,2.09,8068102,35970037
"Aug 08, 2020",2.08,2.57,2.03,2.47,10919229,42655747
"Aug 09, 2020",2.47,2.71,2.3,2.67,12107837,45959454
"Aug 10, 2020",2.67,3.4,2.53,3.13,22863251,54004594
"Aug 11, 2020",3.13,3.49,2.75,3.3,36356155,56963800
"Aug 12, 2020",3.31,3.92,3.1,3.77,28461707,65004788
"Aug 13, 2020",3.77,4.16,3.53,3.76,28236179,64766753
"Aug 14, 2020",3.76,3.79,3.33,3.41,18427950,99684621
"Aug 15, 2020",3.41,3.72,3.17,3.18,13155762,93088677
"Aug 16, 2020",3.19,3.47,3.14,3.39,10395313,98990654
"Aug 17, 2020",3.39,3.39,3.09,3.1,10723919,90597950
"Aug 18, 2020",3.1,3.71,2.89,3.33,30350145,103607423
"Aug 19, 2020",3.33,3.48,2.84,2.9,14838389,91286346
"Aug 20, 2020",2.9,3.43,2.9,3.21,13756478,101023083
"Aug 21, 2020",3.21,3.22,2.91,2.94,11796736,92690989
"Aug 22, 2020",2.95,3.19,2.76,3.02,10296805,95122114
"Aug 23, 2020",3.02,3.4,3.02,3.32,11991402,104616816
"Aug 24, 2020",3.31,3.61,3.22,3.34,15785208,106162866
"Aug 25, 2020",3.35,3.36,3.03,3.26,13444308,103619132
"Aug 26, 2020",3.27,3.8,3.19,3.56,22147431,113824142
"Aug 27, 2020",3.56,3.85,3.29,3.45,21031356,111060306
"Aug 28, 2020",3.45,4.31,3.45,4.01,27212888,130085569
"Aug 29, 2020",4.01,4.11,3.79,3.97,14585964,128704140
"Aug 30, 2020",3.97,4.71,3.92,4.44,22220239,143848364
"Aug 31, 2020",4.42,4.87,4.11,4.78,20950150,155135267
"Sep 01, 2020",4.78,4.94,4.34,4.34,16944927,142029236
"Sep 02, 2020",4.35,4.36,3.71,4.16,23655802,137185057
"Sep 03, 2020",4.17,4.44,3.53,3.53,26473634,117631513
"Sep 04, 2020",3.52,3.83,3.2,3.55,17729340,119132915
"Sep 05, 2020",3.55,3.66,2.19,2.6,25062205,87285369
"Sep 06, 2020",2.6,3.18,2.29,3.09,20375890,103685157
"Sep 07, 2020",3.09,3.19,2.39,2.93,17135013,99856838
"Sep 08, 2020",2.93,2.94,2.4,2.47,10163725,84805195
"Sep 09, 2020",2.47,3.75,2.39,3.64,52354542,125895646
"Sep 10, 2020",3.64,3.85,3.32,3.47,31177875,120996909
"Sep 11, 2020",3.47,3.5,3.04,3.43,17090627,120434613
"Sep 12, 2020",3.42,3.47,3.15,3.33,10368518,117103943
"Sep 13, 2020",3.34,3.47,3.01,3.23,15316353,113349810
"Sep 14, 2020",3.23,3.52,3.09,3.27,21301450,118987736
"Sep 15, 2020",3.27,3.32,2.92,2.94,11992538,107710516
"Sep 16, 2020",2.94,2.94,2.45,2.55,24199804,93917563
"Sep 17, 2020",2.55,2.93,2.37,2.89,23792220,107424214
"Sep 18, 2020",2.89,3.16,2.74,3.11,23510207,116227098
"Sep 19, 2020",3.11,3.25,2.97,3.03,10763973,113270346
"Sep 20, 2020",3.03,3.03,2.72,2.87,9217295,107361555
"Sep 21, 2020",2.87,3.03,2.5,2.78,19492894,104757856
"Sep 22, 2020",2.77,2.99,2.67,2.92,18556523,110493813
"Sep 23, 2020",2.93,3.07,2.75,2.84,16096650,107545200
"Sep 24, 2020",2.84,3.25,2.8,3.13,18993326,118764708
"Sep 25, 2020",3.15,3.27,2.91,3.19,15935143,122206478
"Sep 26, 2020",3.19,3.2,3.04,3.13,11018475,121440587
"Sep 27, 2020",3.13,3.17,3.01,3.15,9734368,123455191
"Sep 28, 2020",3.15,3.2,2.94,2.96,10950201,116996606
"Sep 29, 2020",2.96,3.01,2.9,2.95,8821253,117872307
"Sep 30, 2020",2.95,2.98,2.84,2.9,7767702,117178460
"Oct 01, 2020",2.9,2.99,2.66,2.86,10825966,116403067
"Oct 02, 2020",2.86,2.88,2.46,2.63,15856539,107500111
"Oct 03, 2020",2.63,2.67,2.55,2.55,6155891,104274636
"Oct 04, 2020",2.54,2.59,2.43,2.52,7075729,104250459
"Oct 05, 2020",2.52,2.66,2.47,2.66,8105684,110119118
"Oct 06, 2020",2.66,2.66,2.15,2.18,9739071,90716350
"Oct 07, 2020",2.18,2.39,2.1,2.29,11759752,96678235
"Oct 08, 2020",2.3,2.43,2.03,2.37,14931922,100368607
"Oct 09, 2020",2.37,2.63,2.32,2.54,12002959,107778852
"Oct 10, 2020",2.54,2.59,2.4,2.41,8842884,102101820
"Oct 11, 2020",2.41,2.46,2.34,2.43,7170647,102970676
"Oct 12, 2020",2.43,2.7,2.42,2.59,12289969,109780567
"Oct 13, 2020",2.58,2.58,2.35,2.4,11415737,104488549
"Oct 14, 2020",2.41,2.44,2.25,2.31,9436239,100565804
"Oct 15, 2020",2.31,2.34,2.2,2.27,8332483,98642538
"Oct 16, 2020",2.27,2.27,2.13,2.15,13637728,93547687
"Oct 17, 2020",2.15,2.24,2.13,2.2,6612612,95830288
"Oct 18, 2020",2.2,2.25,2.18,2.21,6294162,96370525
"Oct 19, 2020",2.21,2.21,2.05,2.06,8248860,89572373
"Oct 20, 2020",2.06,2.1,1.85,1.89,13129043,82671093
"Oct 21, 2020",1.89,2.07,1.86,1.89,19275509,82745351
"Oct 22, 2020",1.89,2.08,1.89,1.96,11445663,86579897
"Oct 23, 2020",1.96,1.98,1.85,1.96,11497445,87263476
"Oct 24, 2020",1.96,1.96,1.88,1.91,7581827,85116778
"Oct 25, 2020",1.91,1.92,1.77,1.79,9092334,80026192
"Oct 26, 2020",1.79,1.86,1.63,1.69,13396736,76302194
"Oct 27, 2020",1.69,1.75,1.61,1.71,14384427,78274491
"Oct 28, 2020",1.71,1.72,1.39,1.49,17089719,68228555
"Oct 29, 2020",1.49,1.57,1.41,1.43,8024138,65429707
"Oct 30, 2020",1.43,1.47,1.34,1.44,8528336,65997125
"Oct 31, 2020",1.44,1.55,1.43,1.54,6449388,70546511
"Nov 01, 2020",1.54,1.64,1.51,1.6,6877557,73254104
"Nov 02, 2020",1.6,1.63,1.47,1.47,6366346,67496510
"Nov 03, 2020",1.47,1.48,1.41,1.41,6536977,64772687
"Nov 04, 2020",1.41,1.41,1.28,1.39,11406316,63882413
"Nov 05, 2020",1.39,1.49,1.3,1.41,8924132,64476760
"Nov 06, 2020",1.41,1.94,1.4,1.91,22547497,87809006
"Nov 07, 2020",1.91,2.48,1.84,2.03,51426100,93232782
"Nov 08, 2020",2.03,2.26,1.97,2.16,25931043,98950578
"Nov 09, 2020",2.16,2.19,1.96,2.03,18210626,93091959
"Nov 10, 2020",2.03,2.31,2.01,2.25,16170833,103163301
"Nov 11, 2020",2.25,2.28,1.97,2,13877949,91879509
"Nov 12, 2020",2,2.05,1.83,1.9,11506048,87162761
"Nov 13, 2020",1.9,2.06,1.9,2.02,11621744,92772232
"Nov 14, 2020",2.02,2.03,1.88,1.92,8134593,88007184
"Nov 15, 2020",1.92,2.21,1.92,2.04,18621333,93803904
"Nov 16, 2020",2.04,2.36,1.99,2.26,22156135,103541326
"Nov 17, 2020",2.28,2.32,2.13,2.2,17074175,101100128
"Nov 18, 2020",2.2,2.21,2.01,2.12,14629648,97099241
"Nov 19, 2020",2.12,2.18,2.02,2.08,10155987,95341922
"Nov 20, 2020",2.08,2.23,2.06,2.1,11113990,96196100
"Nov 21, 2020",2.1,2.5,2.05,2.38,20288343,109362385
"Nov 22, 2020",2.38,2.4,2.05,2.14,16416065,98697801
"Nov 23, 2020",2.14,2.35,2.12,2.28,15487339,104749493
"Nov 24, 2020",2.28,2.47,2.14,2.27,25036626,104362815
"Nov 25, 2020",2.27,2.48,2.18,2.27,24870951,104457114
"Nov 26, 2020",2.27,2.29,1.74,1.9,33038223,87568857
"Nov 27, 2020",1.9,1.97,1.78,1.86,13307808,85493470
"Nov 28, 2020",1.86,1.94,1.81,1.89,11661883,86918647
"Nov 29, 2020",1.89,1.94,1.86,1.92,6139511,88124520
"Nov 30, 2020",1.92,2.01,1.91,1.97,8716571,90995987
"Dec 01, 2020",1.97,2.13,1.93,1.98,12847022,91432079
"Dec 02, 2020",1.98,2.19,1.96,2.12,15849828,97869065
"Dec 03, 2020",2.12,2.22,2.09,2.1,18106122,97172886
"Dec 04, 2020",2.1,2.11,1.85,1.86,9019864,85864512
"Dec 05, 2020",1.86,1.98,1.83,1.98,7750781,91545973
"Dec 06, 2020",1.98,1.98,1.82,1.85,7167230,85784205
"Dec 07, 2020",1.85,1.9,1.81,1.83,6425070,84715589
"Dec 08, 2020",1.83,1.83,1.65,1.67,11304051,77043677
"Dec 09, 2020",1.66,1.67,1.5,1.66,10461119,76902163
"Dec 10, 2020",1.66,1.67,1.55,1.57,6167983,72823506
"Dec 11, 2020",1.57,1.58,1.44,1.44,8273918,66829093
"Dec 12, 2020",1.44,1.54,1.44,1.49,7085231,68971785
"Dec 13, 2020",1.49,1.64,1.46,1.57,8389349,72419790
"Dec 14, 2020",1.57,1.62,1.52,1.59,8672052,74028444
"Dec 15, 2020",1.59,1.8,1.59,1.76,19470080,81994578
"Dec 16, 2020",1.76,1.79,1.61,1.78,18277631,83062059
"Dec 17, 2020",1.78,1.8,1.66,1.68,15461477,78173905
"Dec 18, 2020",1.68,1.71,1.64,1.7,7879397,79113025
"Dec 19, 2020",1.7,1.76,1.66,1.67,9095045,77708968
"Dec 20, 2020",1.67,1.68,1.53,1.56,9093229,72815661
"Dec 21, 2020",1.56,1.62,1.5,1.54,8333991,71806911
"Dec 22, 2020",1.54,1.57,1.47,1.49,11066565,69402540
"Dec 23, 2020",1.49,1.51,1.09,1.21,16776307,56149028
"Dec 24, 2020",1.21,1.38,1.17,1.36,9236939,63447288
"Dec 25, 2020",1.36,1.45,1.35,1.45,9359549,67312350
"Dec 26, 2020",1.45,1.45,1.31,1.32,6798656,61669700
"Dec 27, 2020",1.33,1.41,1.27,1.3,12286531,60682596
"Dec 28, 2020",1.3,1.52,1.29,1.52,12668150,70585367
"Dec 29, 2020",1.52,1.73,1.44,1.67,26355259,77974154
"Dec 30, 2020",1.67,1.68,1.53,1.54,12663616,71506163
"Dec 31, 2020",1.54,1.55,1.43,1.51,12763260,70362440
"Jan 01, 2021",1.51,1.86,1.5,1.84,25722549,85785758
"Jan 02, 2021",1.85,1.99,1.72,1.8,31671064,83792134
"Jan 03, 2021",1.8,2.36,1.8,2.16,55073422,100672675
"Jan 04, 2021",2.16,2.49,1.88,2.49,59955405,115730856
"Jan 05, 2021",2.49,2.5,2.08,2.16,50555207,100461486
"Jan 06, 2021",2.16,2.19,1.91,1.93,50263975,89843518
"Jan 07, 2021",1.94,2.61,1.93,2.37,159870278,621424746
"Jan 08, 2021",2.37,3.78,2.18,3.22,206412154,843292265
"Jan 09, 2021",3.22,3.66,2.94,3.39,91906875,886634796
"Jan 10, 2021",3.39,3.73,3.2,3.47,62766977,907777180
"Jan 11, 2021",3.46,3.51,2.6,3.11,82877500,814011025
"Jan 12, 2021",3.1,3.84,3.08,3.61,73484689,946351028
"Jan 13, 2021",3.63,3.63,3.27,3.51,57994893,920261107
"Jan 14, 2021",3.52,3.54,3.18,3.28,59283112,858551672
"Jan 15, 2021",3.28,3.44,2.99,3.25,45331739,851217713
"Jan 16, 2021",3.25,3.7,3.25,3.45,68035606,902784094
"Jan 17, 2021",3.43,3.97,3.32,3.82,85407766,999971153
"Jan 18, 2021",3.82,4.15,3.66,3.8,70601713,994045884
"Jan 19, 2021",3.79,4.03,3.61,3.64,44547768,953805116
"Jan 20, 2021",3.64,3.74,3.34,3.72,46698656,975205612
"Jan 21, 2021",3.72,3.73,2.98,2.99,43834765,783221763
"Jan 22, 2021",2.99,3.5,2.54,3.35,63361382,876377707
"Jan 23, 2021",3.34,3.6,3.32,3.5,27904470,917727296
"Jan 24, 2021",3.51,3.79,3.49,3.63,32747555,951852780
"Jan 25, 2021",3.63,3.97,3.45,3.7,80055958,969025482
"Jan 26, 2021",3.7,4.1,3.68,4.05,78823456,1060001508
"Jan 27, 2021",4.05,4.05,3.53,3.69,35195110,966565280
"Jan 28, 2021",3.69,3.94,3.61,3.82,31410527,1001001164
"Jan 29, 2021",3.86,3.89,3.64,3.83,44053151,1004302165
"Jan 30, 2021",3.84,4.31,3.77,4.22,53378198,1106338354
"Jan 31, 2021",4.24,4.79,4.17,4.26,78376267,1116779909
"Feb 01, 2021",4.26,4.61,4.12,4.61,39361629,1207779153
"Feb 02, 2021",4.61,5.4,4.48,5.27,98755962,1379560961
"Feb 03, 2021",5.25,5.78,5.07,5.72,49386327,1497018527
"Feb 04, 2021",5.73,6.53,5.6,6.43,108249482,1682987249
"Feb 05, 2021",6.44,7.13,6.43,6.68,92892157,1749943463
"Feb 06, 2021",6.69,6.8,5.71,6.11,102365494,1600421107
"Feb 07, 2021",6.12,6.87,5.77,6.7,105451103,1754852114
"Feb 08, 2021",6.7,8.06,6.49,7.88,155254261,2064624150
"Feb 09, 2021",7.87,8.47,7.57,7.82,121037873,2047219103
"Feb 10, 2021",7.82,9.07,7.61,9.07,120679902,2376014106
"Feb 11, 2021",9.08,9.71,8.76,9.22,53600048,2413501984
"Feb 12, 2021",9.21,9.92,9.08,9.25,91484664,2421793705
"Feb 13, 2021",9.24,9.5,8.68,8.73,91417968,2287031137
"Feb 14, 2021",8.74,9.22,8.56,8.74,93500423,2288717995
"Feb 15, 2021",8.72,9.31,7.84,8.86,109854635,2320890605
"Feb 16, 2021",8.86,8.98,7.98,8.3,71625205,2173212554
"Feb 17, 2021",8.3,8.43,7.54,8.22,89948578,2153494093
"Feb 18, 2021",8.23,9.28,8.23,8.98,77306770,2351981649
"Feb 19, 2021",8.98,11.68,8.56,11.47,261175711,3002856057
"Feb 20, 2021",11.48,11.79,9.82,10,140264810,2619699068
"Feb 21, 2021",9.99,11.64,9.89,11.09,137742366,2903297330
"Feb 22, 2021",11.07,14.55,9.26,14.45,574136241,3785710139
"Feb 23, 2021",14.42,15.74,11.6,15.2,485252846,3981284943
"Feb 24, 2021",15.21,18.15,14.86,17.3,375439707,4531581357
"Feb 25, 2021",17.23,17.7,13.8,13.82,364505276,3618415995
"Feb 26, 2021",13.87,15.48,13.12,13.59,289687328,3558683581
"Feb 27, 2021",13.6,14.61,13.06,13.2,247640940,3457387613
"Feb 28, 2021",13.21,13.78,11.49,13.09,300493226,3428075567
"Mar 01, 2021",13.11,15.52,13.06,14.96,306451693,3916870452
"Mar 02, 2021",14.97,15.22,13.46,13.96,178549852,3655843424
"Mar 03, 2021",13.96,14.73,13.77,14.12,153830742,3696875107
"Mar 04, 2021",14.09,14.26,12.77,13.1,116364466,3430363627
"Mar 05, 2021",13.07,13.08,12.18,12.61,90978408,3302676699
"Mar 06, 2021",12.57,13.27,11.9,13.04,118851546,3414250123
"Mar 07, 2021",13.04,14,12.73,13.88,117548176,3634579983
"Mar 08, 2021",13.83,13.87,13.08,13.6,115525659,3562414837
"Mar 09, 2021",13.62,14.99,13.32,14.85,134867044,3948141943
"Mar 10, 2021",14.85,15.19,14.08,14.23,103150901,3792593486
"Mar 11, 2021",14.22,16.24,13.7,15.99,229272516,4270242448
"Mar 12, 2021",16.02,16.49,14.11,14.55,185287457,3887447694
"Mar 13, 2021",14.56,15.39,13.92,15.31,145102757,4089578510
"Mar 14, 2021",15.3,15.35,14.38,14.51,90232804,3875721099
"Mar 15, 2021",14.48,14.79,13.7,14.19,102600692,3791467511
"Mar 16, 2021",14.16,14.28,13.23,13.62,112303590,3640763691
"Mar 17, 2021",13.63,14.27,13.13,14.22,94696339,3799767227
"Mar 18, 2021",14.21,14.75,13.83,14.23,79074263,3804064054
"Mar 19, 2021",14.23,14.49,13.93,14.2,68715211,3797317089
"Mar 20, 2021",14.2,14.98,14.15,14.21,68049683,3801139605
"Mar 21, 2021",14.22,14.37,13.67,14.33,64229338,3833292243
"Mar 22, 2021",14.35,16.6,14.2,14.92,260995136,3990311753
"Mar 23, 2021",14.85,15.24,14.1,14.2,106780662,3801136716
"Mar 24, 2021",14.19,15.37,13.66,13.66,118813690,3649871266
"Mar 25, 2021",13.65,13.71,12.61,13.03,116277943,3479892567
"Mar 26, 2021",13.02,14.8,12.37,14.78,149987319,3950586428
"Mar 27, 2021",14.79,16.8,14.76,16.51,223872587,4425303443
"Mar 28, 2021",16.48,19.39,16.35,18.02,426120062,4829519370
"Mar 29, 2021",18.08,18.99,17.7,18.85,216748601,5056832100
"Mar 30, 2021",18.89,20.87,18.89,19.23,264028427,5158507266
"Mar 31, 2021",19.1,19.8,18.16,19.47,206011018,5220539301
"Apr 01, 2021",19.42,20.36,18.84,19.08,173731886,5121089267
"Apr 02, 2021",19.08,19.82,18.57,19.81,131061660,5312121532
"Apr 03, 2021",19.8,23.83,19.79,22.55,483057740,6047400068
"Apr 04, 2021",22.53,25.57,22.21,24.06,426557980,6455269614
"Apr 05, 2021",23.93,24.78,22.81,22.98,264085329,6166314087
"Apr 06, 2021",22.98,25.35,21.88,24.96,320886935,6695596354
"Apr 07, 2021",25.15,27.49,23.09,26.48,676846221,7107155851
"Apr 08, 2021",26.51,27.97,25.72,27.03,377988327,7256370567
"Apr 09, 2021",26.99,29.01,26.9,27.78,282477938,7456149620
"Apr 10, 2021",27.65,28.26,25.96,26.84,270235258,7247692204
"Apr 11, 2021",26.81,28.69,25.58,27.93,232938762,7542139623
"Apr 12, 2021",27.92,29.86,26.84,28.51,308804546,7698811333
"Apr 13, 2021",28.54,28.8,26.42,27.44,258183912,7408116848
"Apr 14, 2021",27.4,27.48,24.79,26.48,342565805,7148779205
"Apr 15, 2021",26.44,28.25,25.54,27.82,221346739,7511469370
"Apr 16, 2021",27.82,28.23,24.97,25.4,240665351,6857767812
"Apr 17, 2021",25.37,26.82,25.1,25.1,201720376,6777439470
"Apr 18, 2021",25.14,32.9,21.54,32.3,1155150688,8722397355
"Apr 19, 2021",32.34,36.08,29.93,31.68,1219130981,8553088910
"Apr 20, 2021",31.48,32.7,28.93,31.77,793008154,8578513611
"Apr 21, 2021",31.68,35,30.17,32.51,729130141,8779135000
"Apr 22, 2021",32.68,40.97,31.6,38.88,1638622971,10498268248
"Apr 23, 2021",38.9,41.46,31.66,36.98,1612232268,9984870962
"Apr 24, 2021",37.26,43.53,34.68,40.74,1101380795,10993246511
"Apr 25, 2021",40.85,48.43,40.51,47.37,1583800800,12782467831
"Apr 26, 2021",47.54,48.31,43.37,43.98,1357487872,11867353942
"Apr 27, 2021",43.89,46.55,42.56,43.24,904891996,11674627043
"Apr 28, 2021",43.16,46.92,40.67,44.83,1021154320,12103108335
"Apr 29, 2021",44.85,46.07,40.95,42.46,772259307,11470583798
"Apr 30, 2021",42.5,44.27,41.24,42.96,534976437,11604419645
"May 01, 2021",42.89,49.84,42.03,49.51,859524423,13490574631
"May 02, 2021",49.5,49.9,45.98,46.89,571072187,12784244033
"May 03, 2021",46.9,49.01,45.04,45.93,609194252,12523242921
"May 04, 2021",45.98,47.76,42.31,42.73,682976428,11649676283
"May 05, 2021",42.64,45.93,42.32,44.92,503781975,12247847970
