Date,Open,High,Low,Close,Volume,Market Cap
"Sep 08, 2019",1.16,1.17,1.15,1.15,926440,0
"Sep 09, 2019",1.15,1.16,1.1,1.11,1702167,0
"Sep 10, 2019",1.11,1.12,1.05,1.09,1254315,0
"Sep 11, 2019",1.09,1.1,1.05,1.06,1598164,0
"Sep 12, 2019",1.06,1.07,1.05,1.06,849827,0
"Sep 13, 2019",1.06,1.07,1.05,1.06,767689,0
"Sep 14, 2019",1.06,1.07,1.06,1.06,737729,0
"Sep 15, 2019",1.06,1.07,1.05,1.05,705183,0
"Sep 16, 2019",1.05,1.06,1,1.01,908818,0
"Sep 17, 2019",1.01,1.06,0.993,1.05,1343386,0
"Sep 18, 2019",1.05,1.06,1.04,1.04,722895,0
"Sep 19, 2019",1.04,1.04,0.9819,0.9961,1112326,0
"Sep 20, 2019",0.9901,1.82,0.9747,0.9873,762875,0
"Sep 21, 2019",0.9868,0.9878,0.9662,0.9712,489676,0
"Sep 22, 2019",0.9711,0.9727,0.9327,0.9727,620521,0
"Sep 23, 2019",0.9725,0.9824,0.9462,0.9605,740906,0
"Sep 24, 2019",0.9603,0.9699,0.8257,0.8257,951554,0
"Sep 25, 2019",0.8263,0.8495,0.8208,0.8425,1227715,0
"Sep 26, 2019",0.8423,0.8477,0.8026,0.8192,928236,0
"Sep 27, 2019",0.8251,0.8321,0.8107,0.827,884277,0
"Sep 28, 2019",0.8271,0.8453,0.8237,0.8361,626666,0
"Sep 29, 2019",0.8364,0.8461,0.8177,0.8351,558986,0
"Sep 30, 2019",0.8351,1.03,0.8242,1.03,1519589,0
"Oct 01, 2019",1.03,1.08,0.9012,0.9012,2180008,0
"Oct 02, 2019",0.9012,0.9043,0.8177,0.8295,1716771,0
"Oct 03, 2019",0.8295,0.834,0.7653,0.7653,1802224,0
"Oct 04, 2019",0.7653,0.7795,0.7032,0.7097,1705397,0
"Oct 05, 2019",0.7097,0.7202,0.6749,0.7202,1267300,0
"Oct 06, 2019",0.7185,0.7445,0.6948,0.7114,776542,0
"Oct 07, 2019",0.7109,0.7121,0.676,0.7082,978814,0
"Oct 08, 2019",0.7089,0.7196,0.6924,0.7018,596378,0
"Oct 09, 2019",0.7018,0.7065,0.6923,0.6949,517361,0
"Oct 10, 2019",0.695,0.7523,0.6872,0.7307,1342525,0
"Oct 11, 2019",0.7309,0.7398,0.7063,0.7132,896196,0
"Oct 12, 2019",0.7127,0.7231,0.7005,0.7046,914961,0
"Oct 13, 2019",0.7062,0.7214,0.7049,0.709,712802,0
"Oct 14, 2019",0.709,0.7109,0.666,0.6712,1646719,0
"Oct 15, 2019",0.6719,0.6719,0.5893,0.5966,1300917,170312928
"Oct 16, 2019",0.5966,0.5984,0.5388,0.5523,968147,157661320
"Oct 17, 2019",0.5523,0.5794,0.5478,0.561,1084938,160151660
"Oct 18, 2019",0.5615,0.5656,0.5281,0.534,927023,152421159
"Oct 19, 2019",0.5339,0.5461,0.5301,0.5316,614639,151749082
"Oct 20, 2019",0.5317,0.5365,0.5248,0.5311,587339,151605836
"Oct 21, 2019",0.532,0.5388,0.4918,0.499,1286722,142434521
"Oct 22, 2019",0.4992,0.4999,0.4886,0.4935,517771,140873440
"Oct 23, 2019",0.4936,0.5126,0.4661,0.4791,1000603,137859999
"Oct 24, 2019",0.4792,0.4798,0.471,0.4734,681689,136228421
"Oct 25, 2019",0.4734,0.501,0.4673,0.501,891067,144161407
"Oct 26, 2019",0.5009,0.5138,0.478,0.4892,617442,140772542
"Oct 27, 2019",0.4892,0.491,0.471,0.4858,570716,139807201
"Oct 28, 2019",0.4858,0.4868,0.4591,0.4595,476106,132221748
"Oct 29, 2019",0.4595,0.4802,0.4555,0.4747,512522,136607535
"Oct 30, 2019",0.4747,0.4758,0.4558,0.4603,517733,132452388
"Oct 31, 2019",0.4602,0.4742,0.4602,0.4671,325804,134411908
"Nov 01, 2019",0.467,0.4699,0.4522,0.4523,583749,130159427
"Nov 02, 2019",0.4523,0.4619,0.4517,0.4615,416673,132797486
"Nov 03, 2019",0.4616,0.4672,0.4609,0.4655,325530,133941266
"Nov 04, 2019",0.4652,0.4668,0.4538,0.4545,586922,130795872
"Nov 05, 2019",0.4545,0.4619,0.4531,0.4602,463035,132432442
"Nov 06, 2019",0.4602,0.4663,0.4523,0.458,1069067,131801690
"Nov 07, 2019",0.458,0.4609,0.4444,0.4464,1057764,128455658
"Nov 08, 2019",0.447,0.4582,0.4178,0.4213,1483879,121248044
"Nov 09, 2019",0.4213,0.4254,0.4094,0.4114,1334001,118395543
"Nov 10, 2019",0.4121,0.4167,0.4018,0.4038,1012951,116202629
"Nov 11, 2019",0.4038,0.4046,0.3767,0.3816,1111277,109798757
"Nov 12, 2019",0.3816,0.3887,0.3765,0.3831,612858,110249217
"Nov 13, 2019",0.383,0.3938,0.36,0.3775,1605886,108617374
"Nov 14, 2019",0.3759,0.3964,0.3581,0.3716,2064772,106941249
"Nov 15, 2019",0.3716,0.3925,0.3533,0.3765,899851,108355859
"Nov 16, 2019",0.3766,0.4352,0.3697,0.3803,552751,109427799
"Nov 17, 2019",0.3803,0.3866,0.3692,0.3773,1432310,108569476
"Nov 18, 2019",0.378,0.3782,0.3486,0.3523,862103,101373629
"Nov 19, 2019",0.353,0.3642,0.3205,0.3234,791868,93077258
"Nov 20, 2019",0.3234,0.3343,0.3197,0.3295,509734,94819286
"Nov 21, 2019",0.3295,0.3295,0.2936,0.2962,949662,85226088
"Nov 22, 2019",0.2962,0.2975,0.2457,0.2542,1037506,73161020
"Nov 23, 2019",0.2543,0.2765,0.2527,0.2697,791400,77603305
"Nov 24, 2019",0.2697,0.2717,0.2584,0.2585,753426,74396227
"Nov 25, 2019",0.2586,0.26,0.2331,0.2409,547054,69318400
"Nov 26, 2019",0.2409,0.2416,0.2233,0.2305,572380,66331925
"Nov 27, 2019",0.23,0.236,0.2165,0.2187,385735,62923658
"Nov 28, 2019",0.2187,0.2737,0.2171,0.258,1421907,74254268
"Nov 29, 2019",0.258,0.2997,0.2562,0.2863,1032711,82374384
"Nov 30, 2019",0.2862,0.2878,0.2796,0.2836,621105,81610683
"Dec 01, 2019",0.2836,0.2877,0.2697,0.2824,672602,81261914
"Dec 02, 2019",0.2824,0.2837,0.2613,0.2628,718419,75625146
"Dec 03, 2019",0.2629,0.2682,0.258,0.2598,619613,74764360
"Dec 04, 2019",0.2598,0.2598,0.2407,0.2521,425728,72542400
"Dec 05, 2019",0.2521,0.2562,0.2461,0.2509,569155,72197714
"Dec 06, 2019",0.2509,0.2698,0.2501,0.2654,592004,76368926
"Dec 07, 2019",0.2653,0.2733,0.2653,0.2709,275068,77942364
"Dec 08, 2019",0.2709,0.2721,0.2637,0.2672,556684,76893573
"Dec 09, 2019",0.2672,0.2696,0.2589,0.2629,500125,75640733
"Dec 10, 2019",0.2628,0.2629,0.253,0.2552,348055,73426293
"Dec 11, 2019",0.2552,0.263,0.2518,0.2623,372026,75468436
"Dec 12, 2019",0.263,0.2682,0.2572,0.2657,284307,76453049
"Dec 13, 2019",0.2657,0.2767,0.2644,0.2711,554766,77999597
"Dec 14, 2019",0.2711,0.2741,0.2606,0.2657,380886,76451855
"Dec 15, 2019",0.2657,0.2683,0.2623,0.2654,247727,76386829
"Dec 16, 2019",0.2654,0.2655,0.2432,0.2474,266508,71181627
"Dec 17, 2019",0.2474,0.2487,0.2222,0.2222,170533,63930273
"Dec 18, 2019",0.2222,0.2232,0.1957,0.2144,430447,61691039
"Dec 19, 2019",0.2144,0.2325,0.2028,0.2189,887228,62998866
"Dec 20, 2019",0.2189,0.2571,0.2169,0.244,1133265,70212914
"Dec 21, 2019",0.2448,0.2752,0.2432,0.2586,1267213,74430607
"Dec 22, 2019",0.2586,0.2696,0.253,0.2661,1164018,76581532
"Dec 23, 2019",0.2661,0.292,0.2654,0.2807,844439,80770109
"Dec 24, 2019",0.2807,0.3288,0.2781,0.3208,1458310,92312482
"Dec 25, 2019",0.3208,0.3684,0.3208,0.3433,1602094,98801384
"Dec 26, 2019",0.3433,0.3726,0.3256,0.3525,1566507,101426311
"Dec 27, 2019",0.3525,0.458,0.2873,0.3107,2304556,89411006
"Dec 28, 2019",0.3107,0.3143,0.2867,0.2871,377535,82623332
"Dec 29, 2019",0.2871,0.332,0.286,0.3101,606440,89235842
"Dec 30, 2019",0.3101,0.3159,0.2813,0.2886,65678332,83048212
"Dec 31, 2019",0.2884,0.2884,0.2557,0.2588,4368107,74473623
"Jan 01, 2020",0.2588,0.2588,0.2308,0.231,4937398,66479345
"Jan 02, 2020",0.2308,0.2315,0.2105,0.2115,3820795,60860472
"Jan 03, 2020",0.2121,0.2434,0.1985,0.2205,3910837,63451647
"Jan 04, 2020",0.2205,0.2519,0.2177,0.2423,2588742,69735767
"Jan 05, 2020",0.2423,0.2438,0.2374,0.2401,1443810,69081210
"Jan 06, 2020",0.2402,0.2541,0.2237,0.2259,3693408,65009221
"Jan 07, 2020",0.2259,0.2292,0.2152,0.2182,3090399,62804456
"Jan 08, 2020",0.2182,0.2183,0.2022,0.2035,2992838,58567777
"Jan 09, 2020",0.2032,0.2232,0.2002,0.2068,4262845,59502306
"Jan 10, 2020",0.2057,0.2199,0.2043,0.2046,4256754,58865991
"Jan 11, 2020",0.2048,0.2167,0.2016,0.2045,2639340,58851101
"Jan 12, 2020",0.2037,0.2192,0.2033,0.2117,1795966,60919387
"Jan 13, 2020",0.2098,0.2114,0.1902,0.2012,4389359,57892528
"Jan 14, 2020",0.2019,0.2091,0.1918,0.1951,4758246,56153954
"Jan 15, 2020",0.1946,0.2102,0.192,0.1958,4497193,56335088
"Jan 16, 2020",0.195,0.2083,0.1939,0.2042,3516852,58775209
"Jan 17, 2020",0.2047,0.2106,0.2014,0.2062,3701262,59327312
"Jan 18, 2020",0.2056,0.2083,0.2,0.2033,3137316,58493974
"Jan 19, 2020",0.2033,0.2441,0.2002,0.2027,5517616,58325255
"Jan 20, 2020",0.2027,0.2099,0.1982,0.2002,4095589,57599043
"Jan 21, 2020",0.2,0.2007,0.1953,0.1963,3680528,56474219
"Jan 22, 2020",0.1968,0.1975,0.1913,0.1923,3237050,55349166
"Jan 23, 2020",0.1923,0.1931,0.1855,0.1857,2372929,53445032
"Jan 24, 2020",0.1857,0.19,0.1853,0.1862,2417952,53592787
"Jan 25, 2020",0.1866,0.1871,0.1846,0.1854,2255482,53361384
"Jan 26, 2020",0.1854,0.1873,0.1851,0.1863,2395785,53609839
"Jan 27, 2020",0.1861,0.1873,0.1845,0.186,2478706,53523400
"Jan 28, 2020",0.1863,0.1889,0.184,0.1863,4238378,53624863
"Jan 29, 2020",0.1863,0.1996,0.1861,0.1914,5539358,55068915
"Jan 30, 2020",0.1913,0.1933,0.1859,0.189,4130546,54387636
"Jan 31, 2020",0.1896,0.1901,0.1862,0.1875,3381595,53953414
"Feb 01, 2020",0.1873,0.1899,0.1867,0.1892,3035400,54458822
"Feb 02, 2020",0.189,0.202,0.1886,0.2004,3358156,57662246
"Feb 03, 2020",0.2004,0.2079,0.1965,0.2045,3278513,58840115
"Feb 04, 2020",0.2045,0.2054,0.1941,0.1977,2533695,56888339
"Feb 05, 2020",0.1975,0.2081,0.1975,0.2054,3483693,59097147
"Feb 06, 2020",0.2054,0.2241,0.2036,0.221,4746263,63588028
"Feb 07, 2020",0.2208,0.2317,0.2171,0.2283,3587581,65695417
"Feb 08, 2020",0.2286,0.2302,0.2148,0.2293,2997933,65977568
"Feb 09, 2020",0.2293,0.2301,0.222,0.2251,2483334,64771997
"Feb 10, 2020",0.2251,0.2297,0.2226,0.2252,4017141,64805963
"Feb 11, 2020",0.2252,0.3469,0.2162,0.3395,9730271,97696817
"Feb 12, 2020",0.3553,0.3686,0.256,0.2617,7663786,75294391
"Feb 13, 2020",0.2617,0.3014,0.261,0.2757,3896631,79330978
"Feb 14, 2020",0.2755,0.2836,0.2714,0.2759,4279864,79380994
"Feb 15, 2020",0.2759,0.2818,0.2567,0.2573,4278039,74052584
"Feb 16, 2020",0.2562,0.2674,0.2498,0.2539,3451276,73072275
"Feb 17, 2020",0.2539,0.254,0.2313,0.2369,3470329,68162039
"Feb 18, 2020",0.2369,0.2369,0.2269,0.2361,3120444,67946002
"Feb 19, 2020",0.236,0.239,0.2177,0.2182,3010639,62777149
"Feb 20, 2020",0.2185,0.2382,0.2176,0.2283,3027294,65687089
"Feb 21, 2020",0.2283,0.2617,0.2282,0.2534,5187995,72931738
"Feb 22, 2020",0.2531,0.2659,0.2463,0.2628,4594175,75634590
"Feb 23, 2020",0.2628,0.2668,0.2557,0.262,4864003,75382157
"Feb 24, 2020",0.2621,0.2626,0.2438,0.2462,4392518,70838759
"Feb 25, 2020",0.2461,0.2466,0.2307,0.2331,4979686,67085265
"Feb 26, 2020",0.2329,0.234,0.214,0.215,6412526,61866359
"Feb 27, 2020",0.2147,0.2288,0.2122,0.225,8110738,64748533
"Feb 28, 2020",0.225,0.2256,0.2138,0.2186,8118427,62919062
"Feb 29, 2020",0.2185,0.2218,0.2178,0.2215,6806689,63750504
"Mar 01, 2020",0.2213,0.2554,0.2188,0.241,7323089,69363766
"Mar 02, 2020",0.2419,0.2625,0.2407,0.2458,8403800,70746350
"Mar 03, 2020",0.2454,0.2501,0.2372,0.2401,4451589,69092074
"Mar 04, 2020",0.2401,0.2484,0.2355,0.2371,4868361,68221036
"Mar 05, 2020",0.2367,0.2419,0.2365,0.239,4651825,68771099
"Mar 06, 2020",0.239,0.242,0.2349,0.2374,3646263,68323766
"Mar 07, 2020",0.2374,0.2395,0.2339,0.2356,3107814,67786990
"Mar 08, 2020",0.2356,0.2356,0.2104,0.2104,3117366,60545837
"Mar 09, 2020",0.2107,0.2115,0.1998,0.2088,11398912,60094573
"Mar 10, 2020",0.2087,0.2145,0.2011,0.2067,3080617,59478373
"Mar 11, 2020",0.207,0.2121,0.1985,0.2003,3955637,57653225
"Mar 12, 2020",0.2001,0.2005,0.1565,0.1565,5018755,45043689
"Mar 13, 2020",0.1565,0.1673,0.1201,0.1618,2757862,46546879
"Mar 14, 2020",0.1618,0.1632,0.1454,0.1489,1694639,42849595
"Mar 15, 2020",0.1489,0.1511,0.1428,0.1441,1855546,41471693
"Mar 16, 2020",0.1439,0.1456,0.1338,0.1376,2316610,39582646
"Mar 17, 2020",0.1375,0.1411,0.1349,0.1353,1884636,38943253
"Mar 18, 2020",0.1355,0.137,0.1216,0.1253,2817085,36067035
"Mar 19, 2020",0.1253,0.1862,0.1216,0.1492,6084342,42938054
"Mar 20, 2020",0.1495,0.1618,0.1391,0.1413,4149550,40647361
"Mar 21, 2020",0.1413,0.1449,0.1344,0.1396,2688248,40173231
"Mar 22, 2020",0.1396,0.1476,0.1311,0.1316,2801624,37863524
"Mar 23, 2020",0.1316,0.1435,0.1294,0.1434,5411011,41268659
"Mar 24, 2020",0.1439,0.154,0.1422,0.1523,5017903,43835762
"Mar 25, 2020",0.1526,0.1534,0.1448,0.1474,3311230,42426072
"Mar 26, 2020",0.1474,0.1498,0.1447,0.1483,3790205,42666960
"Mar 27, 2020",0.1483,0.1506,0.1436,0.1436,3428720,41316135
"Mar 28, 2020",0.1433,0.1434,0.1358,0.1371,3188169,39464431
"Mar 29, 2020",0.1373,0.141,0.1357,0.1361,3042825,39151214
"Mar 30, 2020",0.1359,0.1406,0.1357,0.1394,8037887,40104303
"Mar 31, 2020",0.1395,0.1443,0.1393,0.1405,8299149,40444289
"Apr 01, 2020",0.1405,0.1433,0.1368,0.1433,1897724,41243518
"Apr 02, 2020",0.1434,0.1474,0.1421,0.1468,3054387,42251732
"Apr 03, 2020",0.147,0.1476,0.1412,0.1475,2081393,42443602
"Apr 04, 2020",0.1475,0.1636,0.1475,0.1618,2577011,46552551
"Apr 05, 2020",0.1621,0.1732,0.1532,0.1627,3220140,46816583
"Apr 06, 2020",0.1625,0.1768,0.1619,0.1766,2991148,50821265
"Apr 07, 2020",0.1765,0.1801,0.1686,0.1721,3014110,49513962
"Apr 08, 2020",0.1721,0.1821,0.1718,0.1803,2236824,51887527
"Apr 09, 2020",0.1802,0.1823,0.1753,0.1783,1238779,51314900
"Apr 10, 2020",0.1782,0.1785,0.1637,0.1666,4431599,47947637
"Apr 11, 2020",0.1666,0.1701,0.1663,0.1684,2983709,48448562
"Apr 12, 2020",0.1682,0.1893,0.1677,0.1856,3472994,53417789
"Apr 13, 2020",0.1855,0.191,0.1744,0.1831,3372774,52689894
"Apr 14, 2020",0.1831,0.2076,0.1829,0.203,3235448,58427314
"Apr 15, 2020",0.203,0.2111,0.1944,0.201,1434447,57828423
"Apr 16, 2020",0.2009,0.2225,0.1905,0.2192,2590699,63071391
"Apr 17, 2020",0.2198,0.2326,0.2142,0.2163,2786599,62248585
"Apr 18, 2020",0.2163,0.2194,0.213,0.2192,1935245,63076778
"Apr 19, 2020",0.2195,0.2358,0.2191,0.2307,2757689,66381466
"Apr 20, 2020",0.2306,0.2321,0.2059,0.2076,6396615,59748277
"Apr 21, 2020",0.208,0.2172,0.1951,0.2053,7839354,59072336
"Apr 22, 2020",0.2059,0.2059,0.1904,0.197,3082747,56683425
"Apr 23, 2020",0.197,0.1994,0.1896,0.1964,2482096,56505907
"Apr 24, 2020",0.1969,0.1988,0.1921,0.1953,1795716,56214915
"Apr 25, 2020",0.1952,0.2007,0.1946,0.1964,1407998,56509962
"Apr 26, 2020",0.1965,0.1982,0.1912,0.1955,1663232,56267839
"Apr 27, 2020",0.1956,0.1993,0.1916,0.1983,10223095,57053369
"Apr 28, 2020",0.1983,0.1986,0.1929,0.1986,6881332,57147029
"Apr 29, 2020",0.1985,0.2049,0.1975,0.2044,1912539,58828955
"Apr 30, 2020",0.2042,0.2104,0.1889,0.1913,1995142,55059214
"May 01, 2020",0.1913,0.2001,0.1888,0.192,2090571,55247571
"May 02, 2020",0.1917,0.197,0.1913,0.1952,1738995,56185459
"May 03, 2020",0.1953,0.2,0.1932,0.1946,1524607,56009696
"May 04, 2020",0.1946,0.1947,0.1895,0.1919,1134900,55212188
"May 05, 2020",0.192,0.1933,0.1882,0.1898,1545118,54614665
"May 06, 2020",0.1898,0.2494,0.1894,0.2156,22831302,62031224
"May 07, 2020",0.2156,0.2291,0.1939,0.1949,4768066,56079544
"May 08, 2020",0.1949,0.1979,0.1938,0.1939,2154643,55797278
"May 09, 2020",0.1938,0.199,0.1905,0.1915,2062463,55109096
"May 10, 2020",0.1915,0.1915,0.1752,0.1797,1994656,51716112
"May 11, 2020",0.1797,0.1858,0.176,0.1792,3109698,51573243
"May 12, 2020",0.1794,0.1907,0.1789,0.1855,10668501,53371837
"May 13, 2020",0.1855,0.192,0.185,0.189,7674138,54399094
"May 14, 2020",0.189,0.1921,0.1861,0.1875,4208893,53966799
"May 15, 2020",0.1875,0.1882,0.1838,0.1838,2133914,52904586
"May 16, 2020",0.1839,0.1863,0.1839,0.1855,1946361,53367530
"May 17, 2020",0.1855,0.1989,0.1848,0.1914,2342475,55081683
"May 18, 2020",0.1914,0.1963,0.1906,0.1935,5539610,55676944
"May 19, 2020",0.1938,0.1939,0.1834,0.1866,5337298,53688764
"May 20, 2020",0.1865,0.1913,0.1858,0.1865,4982240,53680254
"May 21, 2020",0.1866,0.1868,0.1789,0.1794,4845520,51632351
"May 22, 2020",0.1793,0.1949,0.1739,0.1813,5685118,52161246
"May 23, 2020",0.1812,0.1924,0.1812,0.1863,3275856,53616457
"May 24, 2020",0.1864,0.19,0.1814,0.1814,4414090,52197524
"May 25, 2020",0.1818,0.1904,0.1812,0.1903,4140569,54759034
"May 26, 2020",0.1903,0.2049,0.1886,0.1963,5178910,56488312
"May 27, 2020",0.1963,0.199,0.192,0.1959,5412010,56373312
"May 28, 2020",0.196,0.1996,0.1957,0.1973,5398286,56782137
"May 29, 2020",0.1973,0.2179,0.1956,0.1988,6963867,57197235
"May 30, 2020",0.1986,0.1987,0.1937,0.1968,4484807,56618244
"May 31, 2020",0.1966,0.2032,0.1947,0.1974,3187584,56810901
"Jun 01, 2020",0.1974,0.2021,0.1959,0.2016,4662961,58009214
"Jun 02, 2020",0.2016,0.204,0.1965,0.199,4819602,57266333
"Jun 03, 2020",0.199,0.2027,0.1988,0.2026,3843973,58291955
"Jun 04, 2020",0.2025,0.217,0.2025,0.217,8524158,62449740
"Jun 05, 2020",0.217,0.2236,0.2117,0.2136,3026762,61456882
"Jun 06, 2020",0.2134,0.2135,0.2077,0.2115,8456857,60866578
"Jun 07, 2020",0.2115,0.2155,0.2075,0.2154,6333816,61992302
"Jun 08, 2020",0.2155,0.2188,0.2139,0.2187,4277260,62922402
"Jun 09, 2020",0.2188,0.246,0.2172,0.2227,7813825,85452040
"Jun 10, 2020",0.2227,0.2471,0.2217,0.2273,6802570,87222640
"Jun 11, 2020",0.2275,0.2348,0.1999,0.2017,5135512,77388997
"Jun 12, 2020",0.2027,0.2147,0.2008,0.2113,2368438,81124515
"Jun 13, 2020",0.2114,0.2142,0.2114,0.2133,2359180,81878560
"Jun 14, 2020",0.2133,0.2138,0.2094,0.2122,3130570,81445196
"Jun 15, 2020",0.2122,0.2125,0.1994,0.2054,3352726,79000599
"Jun 16, 2020",0.2055,0.218,0.2054,0.2166,3212363,83289647
"Jun 17, 2020",0.2166,0.219,0.2108,0.2133,3325691,82022547
"Jun 18, 2020",0.2133,0.2178,0.2107,0.2114,3232046,81306508
"Jun 19, 2020",0.2114,0.2129,0.2104,0.2127,2794260,81818206
"Jun 20, 2020",0.2128,0.2129,0.2112,0.2119,3002571,81489144
"Jun 21, 2020",0.2119,0.2123,0.2102,0.2121,2813235,81554099
"Jun 22, 2020",0.2122,0.2132,0.2045,0.2099,3325161,80764543
"Jun 23, 2020",0.21,0.2117,0.2093,0.2097,1668096,80686630
"Jun 24, 2020",0.2099,0.2106,0.2035,0.2062,4093741,79350202
"Jun 25, 2020",0.2062,0.2063,0.2006,0.2036,4091550,78331711
"Jun 26, 2020",0.2036,0.2146,0.2036,0.2036,4635876,78346865
"Jun 27, 2020",0.2036,0.2119,0.2034,0.2088,4132547,80358901
"Jun 28, 2020",0.2088,0.2089,0.2041,0.2052,4229820,78958236
"Jun 29, 2020",0.2052,0.2102,0.2051,0.2065,4109946,79456358
"Jun 30, 2020",0.2065,0.2103,0.2065,0.2091,3356163,80471064
"Jul 01, 2020",0.2091,0.2098,0.2049,0.2076,5353961,79877128
"Jul 02, 2020",0.2076,0.214,0.2068,0.2104,8774299,80982328
"Jul 03, 2020",0.2104,0.2129,0.2075,0.2084,5912653,80197079
"Jul 04, 2020",0.2084,0.2091,0.2051,0.2056,5721761,79163517
"Jul 05, 2020",0.2056,0.2087,0.2051,0.2069,4744395,79671583
"Jul 06, 2020",0.2069,0.2152,0.2069,0.2133,5170374,82132149
"Jul 07, 2020",0.2133,0.217,0.2113,0.2146,5060144,82637895
"Jul 08, 2020",0.2146,0.2154,0.2054,0.2094,5763903,80628037
"Jul 09, 2020",0.2094,0.2142,0.2071,0.2077,5660108,79972658
"Jul 10, 2020",0.2077,0.2095,0.2068,0.2081,5385160,80120223
"Jul 11, 2020",0.2081,0.209,0.2072,0.209,3659771,80457689
"Jul 12, 2020",0.209,0.2163,0.2085,0.2148,5174450,82696208
"Jul 13, 2020",0.2148,0.2159,0.2105,0.2117,5849411,81529438
"Jul 14, 2020",0.2117,0.2158,0.2111,0.215,4461227,82811399
"Jul 15, 2020",0.215,0.2355,0.215,0.2349,6557684,90477006
"Jul 16, 2020",0.2349,0.2387,0.2221,0.2332,6053664,89811724
"Jul 17, 2020",0.2335,0.2619,0.2286,0.2592,6551219,99830945
"Jul 18, 2020",0.259,0.2703,0.2495,0.2694,6756847,103773612
"Jul 19, 2020",0.2694,0.3479,0.2636,0.3376,18132037,130030731
"Jul 20, 2020",0.3376,0.3832,0.3361,0.3388,19401972,130523921
"Jul 21, 2020",0.3381,0.3539,0.2953,0.3227,13141609,124309871
"Jul 22, 2020",0.3232,0.414,0.3215,0.3793,20312949,146110664
"Jul 23, 2020",0.3793,0.4122,0.3793,0.3913,19463032,150753834
"Jul 24, 2020",0.3913,0.3937,0.3654,0.3775,12355428,145444523
"Jul 25, 2020",0.3778,0.39,0.3765,0.3827,9056653,147482909
"Jul 26, 2020",0.3829,0.4197,0.3661,0.4176,10980250,160932315
"Jul 27, 2020",0.4176,0.4387,0.3704,0.3992,13679410,153838634
"Jul 28, 2020",0.3994,0.4002,0.3664,0.3756,7302373,144753297
"Jul 29, 2020",0.3754,0.3919,0.336,0.3478,12102047,134067773
"Jul 30, 2020",0.3479,0.3634,0.3232,0.337,5050482,129888977
"Jul 31, 2020",0.337,0.3371,0.2965,0.305,7143087,117535417
"Aug 01, 2020",0.305,0.313,0.2807,0.281,5909431,108290171
"Aug 02, 2020",0.2813,0.3259,0.2768,0.3258,10572956,125569944
